State,District,Year,Season,Crop,Area,Production
Uttar Pradesh,Ghazipur,2014,Kharif,Urad,645.0,361.0
Uttar Pradesh,Gonda,2012,Kharif,Maize,47026.0,53045.0
Uttar Pradesh,Gonda,2012,Kharif,Rice,122264.0,287932.0
Uttar Pradesh,Gonda,2012,Kharif,Sugarcane,73651.0,4370745.0
Uttar Pradesh,Gonda,2012,Kharif,Urad,633.0,420.0
Uttar Pradesh,Gonda,2012,Rabi,Maize,196.0,614.0
Uttar Pradesh,Gonda,2012,Rabi,Wheat,155802.0,454007.0
Uttar Pradesh,Gonda,2012,Kharif,Maize,2239.0,4135.0
Uttar Pradesh,Gonda,2012,Kharif,Urad,352.0,244.0
Uttar Pradesh,Gonda,2013,Kharif,Maize,45958.0,51933.0
Uttar Pradesh,Gonda,2013,Kharif,Rice,126768.0,310582.0
Uttar Pradesh,Gonda,2013,Kharif,Sugarcane,81115.0,4680984.0
Uttar Pradesh,Gonda,2013,Kharif,Urad,1240.0,553.0
Uttar Pradesh,Gonda,2013,Rabi,Maize,256.0,910.0
Uttar Pradesh,Gonda,2013,Rabi,Wheat,153277.0,456919.0
Uttar Pradesh,Gonda,2013,Kharif,Maize,2582.0,4743.0
Uttar Pradesh,Gonda,2013,Kharif,Urad,568.0,329.0
Uttar Pradesh,Gonda,2014,Kharif,Maize,43274.0,50155.0
Uttar Pradesh,Gonda,2014,Kharif,Rice,134534.0,278485.0
Uttar Pradesh,Gonda,2014,Kharif,Sugarcane,79442.0,4088721.0
Uttar Pradesh,Gonda,2014,Kharif,Urad,722.0,387.0
Uttar Pradesh,Gonda,2014,Rabi,Maize,237.0,567.0
Uttar Pradesh,Gonda,2014,Rabi,Wheat,154990.0,401889.0
Uttar Pradesh,Gonda,2014,Kharif,Maize,2789.0,4959.0
Uttar Pradesh,Gonda,2014,Kharif,Urad,671.0,362.0
Uttar Pradesh,Gorakhpur,2012,Kharif,Maize,2445.0,3205.0
Uttar Pradesh,Gorakhpur,2012,Kharif,Rice,151122.0,344256.0
Uttar Pradesh,Gorakhpur,2012,Kharif,Sugarcane,2714.0,175737.0
Uttar Pradesh,Gorakhpur,2012,Kharif,Urad,33.0,22.0
Uttar Pradesh,Gorakhpur,2012,Rabi,Maize,9.0,28.0
Uttar Pradesh,Gorakhpur,2012,Rabi,Wheat,190259.0,592467.0
Uttar Pradesh,Gorakhpur,2012,Kharif,Maize,296.0,547.0
Uttar Pradesh,Gorakhpur,2012,Kharif,Rice,147.0,335.0
Uttar Pradesh,Gorakhpur,2012,Kharif,Urad,9.0,6.0
Uttar Pradesh,Gorakhpur,2013,Kharif,Maize,2588.0,2459.0
Uttar Pradesh,Gorakhpur,2013,Kharif,Rice,150740.0,362228.0
Uttar Pradesh,Gorakhpur,2013,Kharif,Sugarcane,2722.0,170277.0
Uttar Pradesh,Gorakhpur,2013,Kharif,Urad,12.0,5.0
Uttar Pradesh,Gorakhpur,2013,Rabi,Maize,12.0,43.0
Uttar Pradesh,Gorakhpur,2013,Rabi,Wheat,190537.0,618676.0
Uttar Pradesh,Gorakhpur,2013,Kharif,Maize,201.0,369.0
Uttar Pradesh,Gorakhpur,2013,Kharif,Rice,47.0,113.0
Uttar Pradesh,Gorakhpur,2013,Kharif,Urad,69.0,40.0
Uttar Pradesh,Gorakhpur,2014,Kharif,Maize,2600.0,4022.0
Uttar Pradesh,Gorakhpur,2014,Kharif,Rice,152431.0,336873.0
Uttar Pradesh,Gorakhpur,2014,Kharif,Sugarcane,2948.0,181208.0
Uttar Pradesh,Gorakhpur,2014,Kharif,Urad,2.0,1.0
Uttar Pradesh,Gorakhpur,2014,Rabi,Maize,33.0,119.0
Uttar Pradesh,Gorakhpur,2014,Rabi,Wheat,190247.0,331410.0
Uttar Pradesh,Gorakhpur,2014,Kharif,Maize,238.0,423.0
Uttar Pradesh,Gorakhpur,2014,Kharif,Rice,52.0,115.0
Uttar Pradesh,Gorakhpur,2014,Kharif,Urad,26.0,14.0
Uttar Pradesh,Hamirpur,2012,Kharif,Rice,97.0,181.0
Uttar Pradesh,Hamirpur,2012,Kharif,Sugarcane,3426.0,127290.0
Uttar Pradesh,Hamirpur,2012,Kharif,Urad,13304.0,5641.0
Uttar Pradesh,Hamirpur,2012,Rabi,Wheat,113299.0,322731.0
Uttar Pradesh,Hamirpur,2013,Kharif,Maize,1.0,2.0
Uttar Pradesh,Hamirpur,2013,Kharif,Rice,84.0,152.0
Uttar Pradesh,Hamirpur,2013,Kharif,Sugarcane,4828.0,215662.0
Uttar Pradesh,Hamirpur,2013,Kharif,Urad,16168.0,6500.0
Uttar Pradesh,Hamirpur,2013,Rabi,Maize,154.0,547.0
Uttar Pradesh,Hamirpur,2013,Rabi,Wheat,111347.0,298733.0
Uttar Pradesh,Hamirpur,2014,Kharif,Rice,41.0,66.0
Uttar Pradesh,Hamirpur,2014,Kharif,Sugarcane,5381.0,217635.0
Uttar Pradesh,Hamirpur,2014,Kharif,Urad,17064.0,5051.0
Uttar Pradesh,Hamirpur,2014,Rabi,Wheat,113329.0,171992.0
Uttar Pradesh,Hapur,2012,Kharif,Maize,1255.0,2976.0
Uttar Pradesh,Hapur,2012,Kharif,Rice,20160.0,59593.0
Uttar Pradesh,Hapur,2012,Kharif,Sugarcane,37894.0,2368375.0
Uttar Pradesh,Hapur,2012,Kharif,Urad,878.0,582.0
Uttar Pradesh,Hapur,2012,Rabi,Wheat,43672.0,207835.0
Uttar Pradesh,Hapur,2012,Kharif,Maize,212.0,392.0
Uttar Pradesh,Hapur,2012,Kharif,Urad,94.0,65.0
Uttar Pradesh,Hapur,2013,Kharif,Maize,1352.0,3234.0
Uttar Pradesh,Hapur,2013,Kharif,Rice,20322.0,59422.0
Uttar Pradesh,Hapur,2013,Kharif,Sugarcane,38509.0,2510171.0
Uttar Pradesh,Hapur,2013,Kharif,Urad,876.0,391.0
Uttar Pradesh,Hapur,2013,Rabi,Wheat,42412.0,197216.0
Uttar Pradesh,Hapur,2013,Kharif,Maize,200.0,367.0
Uttar Pradesh,Hapur,2013,Kharif,Urad,162.0,94.0
Uttar Pradesh,Hapur,2014,Kharif,Maize,659.0,1551.0
Uttar Pradesh,Hapur,2014,Kharif,Rice,20839.0,61496.0
Uttar Pradesh,Hapur,2014,Kharif,Sugarcane,35923.0,2526393.0
Uttar Pradesh,Hapur,2014,Kharif,Urad,867.0,465.0
Uttar Pradesh,Hapur,2014,Rabi,Wheat,44552.0,136507.0
Uttar Pradesh,Hapur,2014,Kharif,Maize,162.0,288.0
Uttar Pradesh,Hapur,2014,Kharif,Urad,72.0,39.0
Uttar Pradesh,Hardoi,2012,Kharif,Maize,36598.0,70122.0
Uttar Pradesh,Hardoi,2012,Kharif,Rice,144505.0,354615.0
Uttar Pradesh,Hardoi,2012,Kharif,Sugarcane,35834.0,2210098.0
Uttar Pradesh,Hardoi,2012,Kharif,Urad,23664.0,13938.0
Uttar Pradesh,Hardoi,2012,Rabi,Wheat,327776.0,1041832.0
Uttar Pradesh,Hardoi,2012,Kharif,Maize,260.0,480.0
Uttar Pradesh,Hardoi,2012,Kharif,Rice,10.0,25.0
Uttar Pradesh,Hardoi,2012,Kharif,Urad,3435.0,2161.0
Uttar Pradesh,Hardoi,2013,Kharif,Maize,42656.0,81729.0
Uttar Pradesh,Hardoi,2013,Kharif,Rice,149084.0,375095.0
Uttar Pradesh,Hardoi,2013,Kharif,Sugarcane,39111.0,2272036.0
Uttar Pradesh,Hardoi,2013,Kharif,Urad,18225.0,10953.0
Uttar Pradesh,Hardoi,2013,Rabi,Maize,137.0,487.0
Uttar Pradesh,Hardoi,2013,Rabi,Wheat,318253.0,1130771.0
Uttar Pradesh,Hardoi,2013,Kharif,Maize,643.0,1181.0
Uttar Pradesh,Hardoi,2013,Kharif,Rice,96.0,242.0
Uttar Pradesh,Hardoi,2013,Kharif,Urad,3117.0,2101.0
Uttar Pradesh,Hardoi,2014,Kharif,Maize,32000.0,54048.0
Uttar Pradesh,Hardoi,2014,Kharif,Rice,142184.0,279392.0
Uttar Pradesh,Hardoi,2014,Kharif,Sugarcane,37032.0,2226216.0
Uttar Pradesh,Hardoi,2014,Kharif,Urad,18511.0,10699.0
Uttar Pradesh,Hardoi,2014,Rabi,Maize,79.0,189.0
Uttar Pradesh,Hardoi,2014,Rabi,Wheat,326194.0,719258.0
Uttar Pradesh,Hardoi,2014,Kharif,Maize,1490.0,2649.0
Uttar Pradesh,Hardoi,2014,Kharif,Rice,50.0,98.0
Uttar Pradesh,Hardoi,2014,Kharif,Urad,2686.0,1891.0
Uttar Pradesh,Hathras,2012,Kharif,Maize,3022.0,6500.0
Uttar Pradesh,Hathras,2012,Kharif,Rice,20857.0,47137.0
Uttar Pradesh,Hathras,2012,Kharif,Sugarcane,530.0,32012.0
Uttar Pradesh,Hathras,2012,Kharif,Urad,375.0,248.0
Uttar Pradesh,Hathras,2012,Rabi,Wheat,76850.0,275584.0
Uttar Pradesh,Hathras,2012,Kharif,Maize,164.0,303.0
Uttar Pradesh,Hathras,2012,Kharif,Urad,12.0,12.0
Uttar Pradesh,Hathras,2013,Kharif,Maize,2827.0,5677.0
Uttar Pradesh,Hathras,2013,Kharif,Rice,23223.0,54690.0
Uttar Pradesh,Hathras,2013,Kharif,Sugarcane,326.0,20039.0
Uttar Pradesh,Hathras,2013,Kharif,Urad,124.0,55.0
Uttar Pradesh,Hathras,2013,Rabi,Wheat,79227.0,308906.0
Uttar Pradesh,Hathras,2013,Kharif,Maize,419.0,770.0
Uttar Pradesh,Hathras,2013,Kharif,Rice,12.0,28.0
Uttar Pradesh,Hathras,2013,Kharif,Urad,35.0,32.0
Uttar Pradesh,Hathras,2014,Kharif,Maize,3042.0,6516.0
Uttar Pradesh,Hathras,2014,Kharif,Rice,29465.0,56956.0
Uttar Pradesh,Hathras,2014,Kharif,Sugarcane,262.0,15038.0
Uttar Pradesh,Hathras,2014,Kharif,Urad,61.0,33.0
Uttar Pradesh,Hathras,2014,Rabi,Wheat,82134.0,191947.0
Uttar Pradesh,Hathras,2014,Kharif,Maize,255.0,453.0
Uttar Pradesh,Hathras,2014,Kharif,Urad,125.0,104.0
Uttar Pradesh,Jalaun,2012,Kharif,Maize,21.0,22.0
Uttar Pradesh,Jalaun,2012,Kharif,Rice,512.0,555.0
Uttar Pradesh,Jalaun,2012,Kharif,Sugarcane,1752.0,65094.0
Uttar Pradesh,Jalaun,2012,Kharif,Urad,6519.0,3442.0
Uttar Pradesh,Jalaun,2012,Rabi,Maize,2.0,6.0
Uttar Pradesh,Jalaun,2012,Rabi,Wheat,145440.0,467112.0
Uttar Pradesh,Jalaun,2013,Kharif,Maize,22.0,13.0
Uttar Pradesh,Jalaun,2013,Kharif,Rice,520.0,934.0
Uttar Pradesh,Jalaun,2013,Kharif,Sugarcane,1609.0,64614.0
Uttar Pradesh,Jalaun,2013,Kharif,Urad,8991.0,3884.0
Uttar Pradesh,Jalaun,2013,Rabi,Maize,212.0,753.0
Uttar Pradesh,Jalaun,2013,Rabi,Wheat,149458.0,445320.0
Uttar Pradesh,Jalaun,2014,Kharif,Maize,3.0,3.0
Uttar Pradesh,Jalaun,2014,Kharif,Rice,509.0,890.0
Uttar Pradesh,Jalaun,2014,Kharif,Sugarcane,1344.0,54341.0
Uttar Pradesh,Jalaun,2014,Kharif,Urad,8779.0,3801.0
Uttar Pradesh,Jalaun,2014,Rabi,Wheat,155125.0,206239.0
Uttar Pradesh,Jaunpur,2012,Kharif,Maize,44245.0,78181.0
Uttar Pradesh,Jaunpur,2012,Kharif,Rice,147185.0,343971.0
Uttar Pradesh,Jaunpur,2012,Kharif,Sugarcane,9578.0,535027.0
Uttar Pradesh,Jaunpur,2012,Kharif,Urad,6107.0,2174.0
Uttar Pradesh,Jaunpur,2012,Rabi,Wheat,210453.0,655140.0
Uttar Pradesh,Jaunpur,2012,Kharif,Maize,563.0,1040.0
Uttar Pradesh,Jaunpur,2012,Kharif,Urad,1046.0,794.0
Uttar Pradesh,Jaunpur,2013,Kharif,Maize,43857.0,69119.0
Uttar Pradesh,Jaunpur,2013,Kharif,Rice,149517.0,342394.0
Uttar Pradesh,Jaunpur,2013,Kharif,Sugarcane,11306.0,648557.0
Uttar Pradesh,Jaunpur,2013,Kharif,Urad,6220.0,2799.0
Uttar Pradesh,Jaunpur,2013,Rabi,Maize,64.0,227.0
Uttar Pradesh,Jaunpur,2013,Rabi,Wheat,210671.0,602940.0
Uttar Pradesh,Jaunpur,2013,Kharif,Maize,359.0,659.0
Uttar Pradesh,Jaunpur,2013,Kharif,Urad,961.0,781.0
Uttar Pradesh,Jaunpur,2014,Kharif,Maize,45029.0,71506.0
Uttar Pradesh,Jaunpur,2014,Kharif,Rice,140428.0,338993.0
Uttar Pradesh,Jaunpur,2014,Kharif,Sugarcane,9870.0,565156.0
Uttar Pradesh,Jaunpur,2014,Kharif,Urad,6124.0,4054.0
Uttar Pradesh,Jaunpur,2014,Rabi,Maize,35.0,84.0
Uttar Pradesh,Jaunpur,2014,Rabi,Wheat,209445.0,405486.0
Uttar Pradesh,Jaunpur,2014,Kharif,Maize,440.0,782.0
Uttar Pradesh,Jaunpur,2014,Kharif,Urad,922.0,516.0
Uttar Pradesh,Jhansi,2012,Kharif,Maize,1219.0,1256.0
Uttar Pradesh,Jhansi,2012,Kharif,Rice,10042.0,19893.0
Uttar Pradesh,Jhansi,2012,Kharif,Sugarcane,228.0,8471.0
Uttar Pradesh,Jhansi,2012,Kharif,Urad,49841.0,27462.0
Uttar Pradesh,Jhansi,2012,Rabi,Wheat,156091.0,434532.0
Uttar Pradesh,Jhansi,2012,Kharif,Urad,8.0,6.0
Uttar Pradesh,Jhansi,2013,Kharif,Maize,912.0,857.0
Uttar Pradesh,Jhansi,2013,Kharif,Rice,10738.0,20907.0
Uttar Pradesh,Jhansi,2013,Kharif,Sugarcane,208.0,8353.0
Uttar Pradesh,Jhansi,2013,Kharif,Urad,67237.0,22995.0
Uttar Pradesh,Jhansi,2013,Rabi,Maize,415.0,1475.0
Uttar Pradesh,Jhansi,2013,Rabi,Wheat,153384.0,235384.0
Uttar Pradesh,Jhansi,2013,Kharif,Urad,2.0,1.0
Uttar Pradesh,Jhansi,2014,Kharif,Maize,1152.0,772.0
Uttar Pradesh,Jhansi,2014,Kharif,Rice,9590.0,17694.0
Uttar Pradesh,Jhansi,2014,Kharif,Sugarcane,165.0,6671.0
Uttar Pradesh,Jhansi,2014,Kharif,Urad,76089.0,23131.0
Uttar Pradesh,Jhansi,2014,Rabi,Wheat,155061.0,183641.0
Uttar Pradesh,Jhansi,2014,Kharif,Rice,2.0,4.0
Uttar Pradesh,Jhansi,2014,Kharif,Urad,2.0,1.0
Uttar Pradesh,Kannauj,2012,Kharif,Maize,42936.0,92656.0
Uttar Pradesh,Kannauj,2012,Kharif,Rice,17275.0,52257.0
Uttar Pradesh,Kannauj,2012,Kharif,Sugarcane,215.0,13051.0
Uttar Pradesh,Kannauj,2012,Kharif,Urad,328.0,227.0
Uttar Pradesh,Kannauj,2012,Rabi,Maize,39.0,122.0
Uttar Pradesh,Kannauj,2012,Rabi,Wheat,70105.0,268920.0
Uttar Pradesh,Kannauj,2012,Kharif,Maize,2166.0,4001.0
Uttar Pradesh,Kannauj,2012,Kharif,Urad,1349.0,1091.0
Uttar Pradesh,Kannauj,2013,Kharif,Maize,40094.0,87806.0
Uttar Pradesh,Kannauj,2013,Kharif,Rice,21390.0,63165.0
Uttar Pradesh,Kannauj,2013,Kharif,Sugarcane,204.0,12157.0
Uttar Pradesh,Kannauj,2013,Kharif,Urad,399.0,229.0
Uttar Pradesh,Kannauj,2013,Rabi,Maize,14.0,50.0
Uttar Pradesh,Kannauj,2013,Rabi,Wheat,77569.0,297075.0
Uttar Pradesh,Kannauj,2013,Kharif,Maize,19734.0,36251.0
Uttar Pradesh,Kannauj,2013,Kharif,Urad,1976.0,1401.0
Uttar Pradesh,Kannauj,2014,Kharif,Maize,34990.0,62282.0
Uttar Pradesh,Kannauj,2014,Kharif,Rice,22007.0,52355.0
Uttar Pradesh,Kannauj,2014,Kharif,Sugarcane,130.0,7490.0
Uttar Pradesh,Kannauj,2014,Kharif,Urad,297.0,156.0
Uttar Pradesh,Kannauj,2014,Rabi,Maize,19.0,46.0
Uttar Pradesh,Kannauj,2014,Rabi,Wheat,76686.0,108049.0
Uttar Pradesh,Kannauj,2014,Kharif,Maize,16444.0,29237.0
Uttar Pradesh,Kannauj,2014,Kharif,Urad,1656.0,1158.0
Uttar Pradesh,Kanpur dehat,2012,Kharif,Maize,12197.0,24138.0
Uttar Pradesh,Kanpur dehat,2012,Kharif,Rice,39670.0,119367.0
Uttar Pradesh,Kanpur dehat,2012,Kharif,Sugarcane,2575.0,156314.0
Uttar Pradesh,Kanpur dehat,2012,Kharif,Urad,4205.0,3339.0
Uttar Pradesh,Kanpur dehat,2012,Rabi,Maize,3.0,9.0
Uttar Pradesh,Kanpur dehat,2012,Rabi,Wheat,120580.0,435969.0
Uttar Pradesh,Kanpur dehat,2012,Kharif,Maize,148.0,273.0
Uttar Pradesh,Kanpur dehat,2012,Kharif,Urad,577.0,467.0
Uttar Pradesh,Kanpur dehat,2013,Kharif,Maize,13297.0,26315.0
Uttar Pradesh,Kanpur dehat,2013,Kharif,Rice,41454.0,112299.0
Uttar Pradesh,Kanpur dehat,2013,Kharif,Sugarcane,2313.0,137838.0
Uttar Pradesh,Kanpur dehat,2013,Kharif,Urad,6148.0,3228.0
Uttar Pradesh,Kanpur dehat,2013,Rabi,Maize,10.0,36.0
Uttar Pradesh,Kanpur dehat,2013,Rabi,Wheat,127503.0,457446.0
Uttar Pradesh,Kanpur dehat,2013,Kharif,Maize,166.0,305.0
Uttar Pradesh,Kanpur dehat,2013,Kharif,Urad,548.0,389.0
Uttar Pradesh,Kanpur dehat,2014,Kharif,Maize,11363.0,18238.0
Uttar Pradesh,Kanpur dehat,2014,Kharif,Rice,37513.0,92770.0
Uttar Pradesh,Kanpur dehat,2014,Kharif,Sugarcane,2304.0,132740.0
Uttar Pradesh,Kanpur dehat,2014,Kharif,Urad,5378.0,3915.0
Uttar Pradesh,Kanpur dehat,2014,Rabi,Maize,34.0,81.0
Uttar Pradesh,Kanpur dehat,2014,Rabi,Wheat,122103.0,203542.0
Uttar Pradesh,Kanpur dehat,2014,Kharif,Maize,180.0,320.0
Uttar Pradesh,Kanpur dehat,2014,Kharif,Urad,537.0,375.0
Uttar Pradesh,Kanpur nagar,2012,Kharif,Maize,19538.0,28584.0
Uttar Pradesh,Kanpur nagar,2012,Kharif,Rice,31891.0,74689.0
Uttar Pradesh,Kanpur nagar,2012,Kharif,Sugarcane,3031.0,167626.0
Uttar Pradesh,Kanpur nagar,2012,Kharif,Urad,6199.0,3161.0
Uttar Pradesh,Kanpur nagar,2012,Rabi,Maize,5.0,16.0
Uttar Pradesh,Kanpur nagar,2012,Rabi,Wheat,106886.0,380275.0
Uttar Pradesh,Kanpur nagar,2012,Kharif,Maize,1229.0,2270.0
Uttar Pradesh,Kanpur nagar,2012,Kharif,Urad,749.0,606.0
Uttar Pradesh,Kanpur nagar,2013,Kharif,Maize,20161.0,37056.0
Uttar Pradesh,Kanpur nagar,2013,Kharif,Rice,33584.0,85941.0
Uttar Pradesh,Kanpur nagar,2013,Kharif,Sugarcane,3109.0,167911.0
Uttar Pradesh,Kanpur nagar,2013,Kharif,Urad,7236.0,2641.0
Uttar Pradesh,Kanpur nagar,2013,Rabi,Maize,156.0,554.0
Uttar Pradesh,Kanpur nagar,2013,Rabi,Wheat,102821.0,395335.0
Uttar Pradesh,Kanpur nagar,2013,Kharif,Maize,2436.0,4475.0
Uttar Pradesh,Kanpur nagar,2013,Kharif,Urad,434.0,308.0
Uttar Pradesh,Kanpur nagar,2014,Kharif,Maize,17941.0,21206.0
Uttar Pradesh,Kanpur nagar,2014,Kharif,Rice,29881.0,69204.0
Uttar Pradesh,Kanpur nagar,2014,Kharif,Sugarcane,2819.0,140262.0
Uttar Pradesh,Kanpur nagar,2014,Kharif,Urad,6649.0,2188.0
Uttar Pradesh,Kanpur nagar,2014,Rabi,Maize,362.0,866.0
Uttar Pradesh,Kanpur nagar,2014,Rabi,Wheat,102753.0,155171.0
Uttar Pradesh,Kanpur nagar,2014,Kharif,Maize,2492.0,4431.0
Uttar Pradesh,Kanpur nagar,2014,Kharif,Urad,679.0,475.0
Uttar Pradesh,Kasganj,2012,Kharif,Maize,31511.0,90500.0
Uttar Pradesh,Kasganj,2012,Kharif,Rice,17238.0,46974.0
Uttar Pradesh,Kasganj,2012,Kharif,Sugarcane,7013.0,411102.0
Uttar Pradesh,Kasganj,2012,Kharif,Urad,913.0,605.0
Uttar Pradesh,Kasganj,2012,Rabi,Wheat,94210.0,320314.0
Uttar Pradesh,Kasganj,2012,Kharif,Maize,3213.0,5935.0
Uttar Pradesh,Kasganj,2012,Kharif,Urad,145.0,148.0
Uttar Pradesh,Kasganj,2013,Kharif,Maize,31168.0,91946.0
Uttar Pradesh,Kasganj,2013,Kharif,Rice,17015.0,37977.0
Uttar Pradesh,Kasganj,2013,Kharif,Sugarcane,7531.0,467012.0
Uttar Pradesh,Kasganj,2013,Kharif,Urad,1065.0,475.0
Uttar Pradesh,Kasganj,2013,Rabi,Wheat,97331.0,342897.0
Uttar Pradesh,Kasganj,2013,Kharif,Maize,5806.0,10666.0
Uttar Pradesh,Kasganj,2013,Kharif,Urad,355.0,330.0
Uttar Pradesh,Kasganj,2014,Kharif,Maize,29316.0,98912.0
Uttar Pradesh,Kasganj,2014,Kharif,Rice,19146.0,45740.0
Uttar Pradesh,Kasganj,2014,Kharif,Sugarcane,7331.0,404876.0
Uttar Pradesh,Kasganj,2014,Kharif,Urad,738.0,395.0
Uttar Pradesh,Kasganj,2014,Rabi,Wheat,98653.0,229467.0
Uttar Pradesh,Kasganj,2014,Kharif,Maize,6006.0,10679.0
Uttar Pradesh,Kasganj,2014,Kharif,Urad,726.0,603.0
Uttar Pradesh,Kaushambi,2012,Kharif,Maize,136.0,155.0
Uttar Pradesh,Kaushambi,2012,Kharif,Rice,46141.0,100357.0
Uttar Pradesh,Kaushambi,2012,Kharif,Sugarcane,1787.0,109252.0
Uttar Pradesh,Kaushambi,2012,Kharif,Urad,1190.0,836.0
Uttar Pradesh,Kaushambi,2012,Rabi,Maize,7.0,22.0
Uttar Pradesh,Kaushambi,2012,Rabi,Wheat,75647.0,219631.0
Uttar Pradesh,Kaushambi,2012,Kharif,Maize,87.0,161.0
Uttar Pradesh,Kaushambi,2012,Kharif,Urad,166.0,128.0
Uttar Pradesh,Kaushambi,2013,Kharif,Maize,184.0,199.0
Uttar Pradesh,Kaushambi,2013,Kharif,Rice,50894.0,112425.0
Uttar Pradesh,Kaushambi,2013,Kharif,Sugarcane,1401.0,95589.0
Uttar Pradesh,Kaushambi,2013,Kharif,Urad,967.0,598.0
Uttar Pradesh,Kaushambi,2013,Rabi,Maize,158.0,561.0
Uttar Pradesh,Kaushambi,2013,Rabi,Wheat,66491.0,161600.0
Uttar Pradesh,Kaushambi,2013,Kharif,Maize,100.0,184.0
Uttar Pradesh,Kaushambi,2013,Kharif,Urad,274.0,159.0
Uttar Pradesh,Kaushambi,2014,Kharif,Maize,77.0,137.0
Uttar Pradesh,Kaushambi,2014,Kharif,Rice,43224.0,93494.0
Uttar Pradesh,Kaushambi,2014,Kharif,Sugarcane,1439.0,94659.0
Uttar Pradesh,Kaushambi,2014,Kharif,Urad,1035.0,482.0
Uttar Pradesh,Kaushambi,2014,Rabi,Maize,458.0,1096.0
Uttar Pradesh,Kaushambi,2014,Rabi,Wheat,70882.0,108449.0
Uttar Pradesh,Kaushambi,2014,Kharif,Maize,94.0,167.0
Uttar Pradesh,Kaushambi,2014,Kharif,Urad,351.0,78.0
Uttar Pradesh,Kheri,2012,Kharif,Maize,8717.0,8647.0
Uttar Pradesh,Kheri,2012,Kharif,Rice,183167.0,469457.0
Uttar Pradesh,Kheri,2012,Kharif,Sugarcane,238233.0,14359732.0
Uttar Pradesh,Kheri,2012,Kharif,Urad,2221.0,1439.0
Uttar Pradesh,Kheri,2012,Rabi,Wheat,183938.0,640472.0
Uttar Pradesh,Kheri,2012,Kharif,Maize,1504.0,2778.0
Uttar Pradesh,Kheri,2012,Kharif,Rice,3512.0,9001.0
Uttar Pradesh,Kheri,2012,Kharif,Urad,199.0,104.0
Uttar Pradesh,Kheri,2013,Kharif,Maize,8260.0,15289.0
Uttar Pradesh,Kheri,2013,Kharif,Rice,173556.0,467907.0
Uttar Pradesh,Kheri,2013,Kharif,Sugarcane,240036.0,15040656.0
Uttar Pradesh,Kheri,2013,Kharif,Urad,3062.0,1877.0
Uttar Pradesh,Kheri,2013,Rabi,Maize,17.0,60.0
Uttar Pradesh,Kheri,2013,Rabi,Wheat,195575.0,705439.0
Uttar Pradesh,Kheri,2013,Kharif,Maize,1136.0,2087.0
Uttar Pradesh,Kheri,2013,Kharif,Rice,2526.0,6810.0
Uttar Pradesh,Kheri,2013,Kharif,Urad,133.0,69.0
Uttar Pradesh,Kheri,2014,Kharif,Maize,6113.0,7770.0
Uttar Pradesh,Kheri,2014,Kharif,Rice,155403.0,423318.0
Uttar Pradesh,Kheri,2014,Kharif,Sugarcane,268653.0,17757963.0
Uttar Pradesh,Kheri,2014,Kharif,Urad,2661.0,1887.0
Uttar Pradesh,Kheri,2014,Rabi,Maize,150.0,359.0
Uttar Pradesh,Kheri,2014,Rabi,Wheat,185828.0,498172.0
Uttar Pradesh,Kheri,2014,Kharif,Maize,1695.0,3014.0
Uttar Pradesh,Kheri,2014,Kharif,Rice,1822.0,4963.0
Uttar Pradesh,Kheri,2014,Kharif,Urad,201.0,84.0
Uttar Pradesh,Kushi nagar,2012,Kharif,Maize,3091.0,6587.0
Uttar Pradesh,Kushi nagar,2012,Kharif,Rice,132485.0,327370.0
Uttar Pradesh,Kushi nagar,2012,Kharif,Sugarcane,70220.0,3989900.0
Uttar Pradesh,Kushi nagar,2012,Kharif,Urad,22.0,14.0
Uttar Pradesh,Kushi nagar,2012,Rabi,Maize,1417.0,4437.0
Uttar Pradesh,Kushi nagar,2012,Rabi,Wheat,113917.0,330929.0
Uttar Pradesh,Kushi nagar,2012,Kharif,Maize,1527.0,2820.0
Uttar Pradesh,Kushi nagar,2012,Kharif,Urad,125.0,86.0
Uttar Pradesh,Kushi nagar,2013,Kharif,Maize,2553.0,6852.0
Uttar Pradesh,Kushi nagar,2013,Kharif,Rice,122607.0,320863.0
Uttar Pradesh,Kushi nagar,2013,Kharif,Sugarcane,99104.0,5923248.0
Uttar Pradesh,Kushi nagar,2013,Kharif,Urad,17.0,8.0
Uttar Pradesh,Kushi nagar,2013,Rabi,Maize,3095.0,10997.0
Uttar Pradesh,Kushi nagar,2013,Rabi,Wheat,115703.0,351737.0
Uttar Pradesh,Kushi nagar,2013,Kharif,Maize,1715.0,3150.0
Uttar Pradesh,Kushi nagar,2013,Kharif,Urad,88.0,51.0
Uttar Pradesh,Kushi nagar,2014,Kharif,Maize,2551.0,6204.0
Uttar Pradesh,Kushi nagar,2014,Kharif,Rice,118425.0,253666.0
Uttar Pradesh,Kushi nagar,2014,Kharif,Sugarcane,70102.0,4217897.0
Uttar Pradesh,Kushi nagar,2014,Kharif,Urad,26.0,14.0
Uttar Pradesh,Kushi nagar,2014,Rabi,Maize,1278.0,4608.0
Uttar Pradesh,Kushi nagar,2014,Rabi,Wheat,116559.0,193954.0
Uttar Pradesh,Kushi nagar,2014,Kharif,Maize,1450.0,2578.0
Uttar Pradesh,Kushi nagar,2014,Kharif,Urad,102.0,55.0
Uttar Pradesh,Lalitpur,2012,Kharif,Maize,25280.0,33092.0
